StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,ExamScore,Result
2197,16,Female,Asian,Secondary,7.937787861780792,7,1,Moderate,Yes,No,No,No,74.0,Pass
2198,17,Male,Asian,None,14.870885392745892,19,0,High,No,No,No,Yes,45.0,Fail
2199,17,Female,White,University Education,11.614742795947038,18,1,Low,No,No,No,No,29.0,Fail
2200,15,Female,Asian,None,7.762661620044986,9,0,None,No,Yes,No,No,57.0,Pass
2201,15,Female,Black,Primary,3.4152056690077126,15,0,Moderate,Yes,No,No,No,42.0,Fail
2202,16,Female,Black,None,4.536742046509903,4,0,Moderate,No,No,No,No,69.0,Pass
2203,18,Female,Asian,Secondary,11.51002036938118,19,1,Low,No,No,No,No,30.0,Fail
2204,16,Female,Black,Higher Education,8.46877609799585,8,1,Moderate,Yes,Yes,Yes,Yes,73.0,Pass
2205,15,Male,Asian,Secondary,10.29855017721344,7,0,Moderate,Yes,No,No,No,67.0,Pass
2206,16,Female,Black,Higher Education,3.4135487060446734,10,0,Moderate,Yes,No,No,No,57.0,Pass
2207,15,Male,Asian,None,13.258125046891315,15,0,Moderate,No,No,No,No,36.0,Fail
2208,16,Female,Black,Secondary,17.05077481711934,6,0,High,No,Yes,No,No,75.0,Pass
2209,15,Female,Asian,Secondary,5.158790135738012,14,1,None,No,No,Yes,Yes,35.0,Fail
2210,15,Male,Black,Secondary,9.830284516636532,23,0,Low,Yes,No,No,No,23.0,Fail
2211,15,Female,Asian,None,19.51054658041804,28,0,Moderate,No,No,No,Yes,25.0,Fail
2212,18,Male,Asian,Secondary,6.664834811014552,20,1,Moderate,Yes,No,No,Yes,35.0,Fail
2213,16,Male,Asian,Secondary,11.900926898475223,19,1,Moderate,No,Yes,No,No,47.0,Fail
2214,16,Female,Asian,Secondary,1.8039140040048876,22,0,High,Yes,Yes,No,No,31.0,Fail
2215,16,Male,Hispanic,Secondary,12.120300049588865,16,0,High,Yes,No,Yes,No,53.0,Pass
2216,15,Male,Asian,Primary,1.7926354660923582,5,0,Low,Yes,No,Yes,No,61.0,Pass
2217,16,Female,White,Secondary,19.18470870647644,14,0,High,No,No,No,No,56.0,Pass
2218,16,Male,White,Primary,14.313253041446227,7,0,Moderate,No,Yes,No,No,67.0,Pass
2219,15,Female,Black,Higher Education,15.763195762714128,6,1,Low,No,No,No,No,78.0,Pass
2220,17,Female,Asian,Secondary,14.082087215432736,1,1,Very High,No,Yes,No,No,94.0,Pass
2221,15,Female,Asian,Primary,11.794580721529314,29,0,High,No,Yes,No,No,20.0,Fail
2222,16,Female,Hispanic,University Education,8.998255621710108,12,0,Very High,Yes,Yes,No,No,74.0,Pass
2223,15,Male,Asian,Secondary,17.167467595221247,29,0,Low,No,Yes,No,No,18.0,Fail
2224,17,Female,Asian,None,19.13671335086126,22,0,Low,Yes,No,Yes,No,30.0,Fail
2225,15,Female,Black,Secondary,9.980723458081629,28,0,Moderate,No,Yes,No,No,7.0,Fail
2226,16,Male,Hispanic,Primary,18.63070098310524,5,0,High,No,Yes,No,No,82.0,Pass
2227,17,Female,Hispanic,Higher Education,11.66665819977035,28,0,Low,No,No,No,No,5.0,Fail
2228,18,Female,Asian,Higher Education,10.767683737928664,4,0,High,Yes,Yes,Yes,No,88.0,Pass
2229,16,Male,Black,University Education,9.089654659107133,19,0,Moderate,No,Yes,No,No,40.0,Fail
2230,17,Male,Asian,Secondary,4.185755230602397,0,0,Moderate,Yes,Yes,No,No,84.0,Pass
2231,17,Male,Asian,Secondary,0.0743932163611837,28,0,High,No,No,No,No,1.0,Fail
2232,18,Male,Hispanic,Secondary,4.830124537121225,17,0,High,Yes,No,No,No,41.0,Fail
2233,15,Male,Asian,Primary,10.194463432071304,14,0,None,No,No,No,No,43.0,Fail
2234,15,Male,Asian,Secondary,7.599199045195051,22,0,Very High,No,Yes,Yes,No,37.0,Fail
2235,16,Male,Asian,Secondary,8.969704560052676,9,0,Moderate,Yes,Yes,No,No,75.0,Pass
2236,18,Female,Hispanic,None,19.61296439128099,2,1,None,Yes,No,No,No,88.0,Pass
2237,15,Male,Hispanic,Secondary,7.005447413386552,4,0,High,No,No,No,No,73.0,Pass
2238,18,Male,Black,Higher Education,9.043658787202158,23,0,Very High,Yes,Yes,No,No,34.0,Fail
2239,15,Male,Hispanic,Higher Education,2.6703110270563912,28,0,High,No,No,No,No,5.0,Fail
2240,17,Female,Asian,None,0.9591546487397528,12,0,High,Yes,No,Yes,No,56.0,Pass
2241,15,Female,Asian,None,15.508190291849893,7,1,High,No,Yes,No,No,79.0,Pass
2242,18,Male,Asian,Primary,11.413663501439572,21,1,Very High,No,No,Yes,No,50.0,Pass
2243,17,Male,Asian,Higher Education,15.2140961208779,20,0,None,No,No,No,Yes,25.0,Fail
2244,17,Male,Asian,Primary,2.9972559777310326,28,0,High,Yes,Yes,No,No,13.0,Fail
2245,17,Female,White,Secondary,11.43657542365382,1,0,High,Yes,No,No,No,87.0,Pass
2246,18,Female,Asian,Primary,5.072849486827511,8,0,None,No,Yes,No,No,50.0,Pass
2247,16,Male,Asian,Secondary,4.561236338000398,16,0,Moderate,Yes,No,No,Yes,42.0,Fail
2248,16,Female,Asian,Primary,0.2305202810597051,26,0,Moderate,No,No,No,No,3.0,Fail
2249,16,Male,Asian,Secondary,2.606814471381438,17,0,High,Yes,No,No,Yes,48.0,Fail
2250,18,Female,White,Primary,6.185362229993907,12,0,None,No,No,No,No,30.0,Fail
2251,17,Female,Asian,Secondary,2.337575211818781,0,1,High,No,No,No,No,80.0,Pass
2252,16,Male,Asian,Primary,19.71716880821875,11,0,Low,No,No,No,No,55.0,Pass
2253,18,Male,Hispanic,Secondary,6.172652970479014,19,0,Moderate,No,No,Yes,No,29.0,Fail
2254,16,Male,Asian,Higher Education,2.6064789340465637,19,0,High,No,No,No,Yes,17.0,Fail
2255,15,Male,Asian,Primary,3.981646256559155,20,0,Moderate,Yes,No,No,No,38.0,Fail
2256,16,Female,Asian,Higher Education,11.75406456682953,4,1,Moderate,No,No,No,No,79.0,Pass
2257,16,Female,Black,Secondary,1.2808704772957702,7,0,None,Yes,No,No,No,45.0,Fail
2258,17,Female,White,Primary,17.248682602823138,26,1,High,Yes,No,No,No,28.0,Fail
2259,18,Male,Hispanic,Secondary,19.229993584742942,14,0,Very High,No,No,No,No,50.0,Pass
2260,17,Female,Asian,Primary,4.934948413347618,26,1,Very High,No,No,No,No,22.0,Fail
2261,17,Male,Hispanic,Secondary,9.001905371817188,2,1,High,Yes,Yes,No,No,100.0,Pass
2262,17,Female,Asian,Secondary,0.4426890205899414,5,0,Low,Yes,No,No,No,58.0,Pass
2263,17,Male,Asian,Primary,12.81420449454443,27,0,Low,Yes,No,Yes,No,15.0,Fail
2264,17,Male,Asian,Secondary,8.278521161051778,12,1,Low,Yes,Yes,Yes,No,68.0,Pass
2265,16,Female,Asian,Higher Education,5.401169322031114,11,0,Moderate,No,No,Yes,No,52.0,Pass
2266,17,Male,Black,Higher Education,4.1367422123321695,18,0,Low,Yes,No,No,No,30.0,Fail
2267,17,Male,Black,Secondary,13.080461553175208,28,0,Low,No,No,Yes,No,14.0,Fail
2268,18,Female,White,University Education,8.32434062064629,17,0,High,No,No,No,No,29.0,Fail
2269,15,Male,Black,Secondary,3.5931857805982403,23,0,Moderate,Yes,No,No,Yes,23.0,Fail
2270,16,Male,Black,Primary,13.78218162973648,0,0,High,Yes,No,No,No,96.0,Pass
2271,16,Male,Asian,Higher Education,11.301445660733872,24,0,Very High,Yes,Yes,No,No,30.0,Fail
2272,16,Female,Asian,Secondary,17.173441098589922,26,0,High,No,No,Yes,No,24.0,Fail
2273,17,Female,Black,Secondary,2.349517977529858,6,1,High,Yes,No,No,No,63.0,Pass
2274,17,Male,Asian,Secondary,15.713332038889122,11,0,High,Yes,No,No,No,61.0,Pass
2275,17,Female,Hispanic,Higher Education,13.47033573634518,9,1,Moderate,Yes,No,No,No,66.0,Pass
2276,18,Male,Asian,Higher Education,2.3002187365619564,28,1,None,No,No,No,No,10.0,Fail
2277,15,Male,Asian,Secondary,13.896414597434417,11,1,None,Yes,Yes,No,No,60.0,Pass
2278,17,Male,Asian,Primary,8.830945777596607,10,1,Low,No,Yes,Yes,No,65.0,Pass
2279,15,Male,Asian,Secondary,18.899695711116863,3,1,High,Yes,Yes,No,No,100.0,Pass
2280,18,Male,Asian,Secondary,2.8322270123579862,18,1,Very High,Yes,No,No,No,35.0,Fail
2281,16,Female,Hispanic,Primary,12.85666781631476,5,0,Very High,Yes,Yes,No,No,86.0,Pass
2282,17,Male,Asian,Secondary,7.6396009092589185,24,0,None,No,No,No,Yes,3.0,Fail
2283,15,Female,Black,Secondary,19.136293411817554,8,1,Very High,No,No,No,No,73.0,Pass
2284,15,Female,Asian,Primary,6.59949790580553,19,0,Moderate,No,No,No,No,24.0,Fail
2285,17,Male,Asian,Primary,19.243718189836,9,1,High,No,Yes,No,No,75.0,Pass
2286,16,Male,Asian,Primary,18.02971702201498,4,1,Low,Yes,No,No,No,76.0,Pass
2287,16,Female,Hispanic,Higher Education,5.407664706213127,26,0,None,No,No,No,No,0.0,Fail
2288,16,Female,Asian,Primary,16.070835536528556,12,1,Moderate,No,Yes,No,Yes,69.0,Pass
2289,18,Female,Hispanic,Primary,19.91208403607012,8,0,High,Yes,No,Yes,Yes,80.0,Pass
2290,15,Male,Asian,Secondary,5.053260043425647,1,0,Low,No,No,Yes,No,85.0,Pass
2291,15,Female,Hispanic,Primary,8.735543386466393,17,0,Low,Yes,No,No,Yes,37.0,Fail
2292,15,Male,Asian,None,10.403614731335193,20,0,Very High,No,No,No,No,39.0,Fail
2293,18,Male,Black,Primary,5.898622716077286,0,0,Very High,No,No,No,No,89.0,Pass
2294,15,Male,Black,Secondary,0.3052967929205952,23,0,None,Yes,No,No,No,5.0,Fail
2295,18,Female,White,Secondary,4.402584883950533,20,0,High,No,No,No,No,34.0,Fail
2296,16,Male,Asian,Primary,5.638737686835169,11,1,Moderate,No,Yes,No,No,54.0,Pass
2297,17,Male,Asian,Secondary,8.871994026363744,9,0,Moderate,No,Yes,No,Yes,62.0,Pass
2298,15,Male,Asian,University Education,3.4220495682680374,1,0,Moderate,No,Yes,No,No,80.0,Pass
2299,15,Male,Hispanic,Primary,17.465087133833453,27,0,Moderate,Yes,No,No,No,11.0,Fail
2300,16,Male,Black,Primary,14.098222654626722,8,1,Moderate,Yes,No,No,No,70.0,Pass
2301,17,Female,Hispanic,Primary,1.7040095511932396,1,1,Moderate,No,No,No,No,75.0,Pass
2302,18,Male,Asian,Secondary,13.001849022798629,22,0,Moderate,Yes,Yes,No,Yes,29.0,Fail
2303,17,Male,Asian,Secondary,13.073129528112409,23,0,High,Yes,Yes,Yes,No,42.0,Fail
2304,16,Female,Asian,Primary,19.124423472872557,29,1,High,Yes,Yes,No,No,41.0,Fail
2305,16,Male,White,Secondary,0.0604174271232249,21,0,Moderate,No,No,No,Yes,13.0,Fail
2306,17,Female,Black,None,4.958648996116144,13,0,Low,Yes,No,No,No,49.0,Fail
2307,18,Male,White,Secondary,18.55582958750631,10,0,High,No,Yes,No,No,70.0,Pass
2308,18,Female,Asian,Secondary,18.64267830796566,22,0,High,Yes,No,No,No,31.0,Fail
2309,15,Female,Black,Primary,14.411728387412747,10,1,High,Yes,No,No,No,69.0,Pass
2310,18,Male,Black,Secondary,15.3152664209508,16,0,Moderate,No,Yes,No,No,48.0,Fail
2311,17,Male,Asian,Primary,1.8296591585929425,3,0,Low,No,No,No,No,68.0,Pass
2312,16,Male,Hispanic,Secondary,10.277516695564673,12,0,High,No,No,No,No,56.0,Pass
2313,15,Female,White,None,4.631659825779988,6,1,Moderate,No,No,Yes,No,65.0,Pass
2314,15,Female,Hispanic,Higher Education,3.624360872272345,15,1,Very High,No,No,Yes,No,55.0,Pass
2315,16,Female,Hispanic,Primary,16.20606598246665,0,1,High,Yes,No,No,No,83.0,Pass
2316,18,Male,Asian,Higher Education,2.7007627336109485,12,0,Low,No,No,No,No,43.0,Fail
2317,16,Female,Asian,Primary,9.373032739927703,0,0,Moderate,No,Yes,Yes,Yes,82.0,Pass
2318,18,Female,White,Secondary,18.77156479172066,10,1,High,No,No,No,No,64.0,Pass
2319,16,Male,Asian,Primary,3.716641111306851,5,0,Moderate,No,No,No,No,59.0,Pass
2320,17,Female,Hispanic,Higher Education,19.55986847476469,19,1,Moderate,No,No,No,No,37.0,Fail
2321,18,Female,Hispanic,Primary,19.88575971522118,2,0,High,Yes,No,No,No,88.0,Pass
2322,17,Male,Black,Primary,11.112343093648056,11,0,High,No,No,No,No,60.0,Pass
2323,15,Female,White,Secondary,3.4028548035431583,4,0,Low,Yes,Yes,Yes,Yes,63.0,Pass
2324,16,Male,Asian,None,6.322097758817913,8,1,Moderate,No,No,No,No,61.0,Pass
2325,15,Male,Asian,Primary,8.489856653530703,25,1,Very High,Yes,No,No,No,32.0,Fail
2326,15,Male,Asian,Higher Education,6.186484487164458,25,0,Very High,No,Yes,No,No,27.0,Fail
2327,15,Male,Asian,University Education,5.612711597530316,11,0,High,Yes,No,No,No,55.0,Pass
2328,15,Male,Asian,Primary,19.44459418432715,29,1,Very High,Yes,No,Yes,No,40.0,Fail
2329,16,Female,Asian,Higher Education,3.067296548314913,29,0,Moderate,Yes,No,No,No,12.0,Fail
2330,15,Female,Hispanic,Secondary,14.666558174337244,27,1,Moderate,Yes,No,No,No,30.0,Fail
2331,16,Male,White,Primary,0.0082057887834974,26,0,Moderate,Yes,No,No,No,7.0,Fail
2332,16,Male,Asian,Secondary,11.923653388047535,9,0,Low,Yes,No,No,No,68.0,Pass
2333,17,Female,Asian,Secondary,18.31886007908105,18,0,Moderate,Yes,No,No,No,38.0,Fail
2334,18,Male,White,University Education,5.75868188186438,4,0,Moderate,Yes,Yes,No,Yes,78.0,Pass
2335,18,Male,Asian,Primary,3.710519505154384,25,0,High,Yes,No,No,No,25.0,Fail
2336,16,Male,Asian,Secondary,13.03359589756854,4,0,High,No,No,No,Yes,84.0,Pass
2337,17,Female,Asian,None,14.252028145967865,8,0,High,No,No,No,No,70.0,Pass
2338,16,Female,Black,Primary,13.760610379039626,26,0,Moderate,Yes,No,No,No,17.0,Fail
2339,16,Male,Asian,None,6.386337600427481,27,0,Low,No,No,No,No,8.0,Fail
2340,16,Male,White,University Education,5.044048043186617,25,1,Moderate,Yes,No,No,No,22.0,Fail
2341,17,Female,Asian,Higher Education,19.11837599924088,26,0,High,No,Yes,Yes,No,38.0,Fail
2342,18,Female,Black,Secondary,18.46599016539859,19,0,Low,No,Yes,Yes,No,43.0,Fail
2343,17,Male,Asian,Secondary,9.146332197856406,16,0,Moderate,Yes,No,No,Yes,49.0,Fail
2344,15,Male,Asian,Primary,16.923877323087467,9,0,Moderate,No,Yes,No,No,66.0,Pass
2345,17,Female,Black,Primary,9.04646955268592,20,1,High,No,No,No,No,42.0,Fail
2346,17,Female,Hispanic,Primary,8.487780361450207,0,0,High,No,No,No,No,77.0,Pass
2347,17,Female,Hispanic,Primary,3.135258951985893,21,1,High,No,Yes,No,Yes,41.0,Fail
2348,17,Male,Black,Secondary,8.528121129839457,27,0,Moderate,Yes,Yes,No,No,8.0,Fail
2349,18,Female,White,Secondary,10.74833877199614,15,0,Moderate,No,No,Yes,Yes,48.0,Fail
2350,15,Male,Hispanic,None,0.4500865485737293,25,0,Low,Yes,No,No,No,11.0,Fail
2351,18,Female,Hispanic,None,8.882260103508129,25,1,Low,No,No,No,No,18.0,Fail
2352,18,Female,Asian,Primary,15.627124367904006,14,1,Low,Yes,No,No,Yes,44.0,Fail
2353,17,Female,Asian,Secondary,13.600921127485396,22,0,Low,No,Yes,No,No,24.0,Fail
2354,16,Female,Asian,Higher Education,12.7031397772787,16,1,Low,No,No,No,Yes,48.0,Fail
2355,16,Male,Black,Secondary,18.19110856874405,25,0,Low,No,No,Yes,No,17.0,Fail
2356,18,Male,Asian,Higher Education,0.3606401965046002,19,1,Low,No,No,No,No,18.0,Fail
2357,18,Female,Asian,Secondary,11.140951723844683,24,0,High,No,No,No,Yes,17.0,Fail
2358,17,Male,Hispanic,Primary,15.746976968194142,12,0,Very High,Yes,Yes,No,No,76.0,Pass
2359,18,Female,Hispanic,Primary,10.826707654025345,0,0,High,No,Yes,Yes,No,93.0,Pass
2360,17,Female,White,Higher Education,6.477911051607583,24,1,None,No,No,No,No,21.0,Fail
2361,16,Female,Asian,Secondary,2.725011301839557,7,1,Moderate,No,No,No,No,65.0,Pass
2362,16,Female,Black,Primary,17.751261436323826,4,1,High,Yes,No,No,No,84.0,Pass
2363,15,Male,Asian,Secondary,9.41524784775206,5,1,Low,No,No,No,No,77.0,Pass
2364,16,Female,Asian,Secondary,17.562303939714027,22,0,High,No,No,No,No,29.0,Fail
2365,18,Female,Asian,Secondary,11.717042448663369,19,1,Moderate,No,No,No,No,34.0,Fail
2366,16,Male,Asian,Higher Education,13.483842332300016,29,1,Very High,Yes,No,No,No,28.0,Fail
2367,17,Female,Asian,Secondary,16.085223087569002,13,0,High,Yes,No,Yes,No,64.0,Pass
2368,16,Female,Hispanic,Secondary,13.183110892002688,21,0,High,No,Yes,No,No,41.0,Fail
2369,15,Female,Asian,None,7.961096813578754,22,0,High,No,No,No,Yes,23.0,Fail
2370,16,Male,Hispanic,None,10.27266767857302,10,1,Low,No,Yes,No,Yes,68.0,Pass
2371,17,Female,Black,Primary,16.060910493517596,5,1,Low,Yes,No,No,No,74.0,Pass
2372,17,Male,Asian,None,7.473005927459684,10,1,Moderate,No,Yes,No,No,57.0,Pass
2373,18,Female,Asian,Secondary,7.762429135369942,12,1,Low,Yes,No,No,No,44.0,Fail
2374,16,Female,Asian,Secondary,1.913802321160023,11,1,Low,No,Yes,No,No,51.0,Pass
2375,17,Male,Black,Primary,18.291688704434957,21,1,Moderate,No,No,No,No,42.0,Fail
2376,15,Female,Asian,Higher Education,1.8207262989088344,1,1,High,No,Yes,Yes,No,91.0,Pass
2377,18,Female,Asian,Primary,12.964183548971118,20,0,None,Yes,Yes,No,No,34.0,Fail
2378,15,Male,Asian,Primary,8.263889576055954,2,0,Low,Yes,No,No,No,70.0,Pass
2379,16,Male,Black,Primary,8.112387805108847,22,0,Moderate,Yes,No,No,No,33.0,Fail
2380,16,Male,White,Primary,13.59103673145368,3,1,Moderate,No,Yes,No,Yes,85.0,Pass
2381,16,Male,Asian,Primary,1.3418746525975744,16,0,Low,No,Yes,No,No,34.0,Fail
2382,18,Male,Hispanic,Secondary,11.874115659028693,27,0,Very High,No,Yes,No,No,18.0,Fail
2383,17,Female,Black,Secondary,15.440635719447096,27,0,Moderate,No,Yes,No,No,10.0,Fail
2384,18,Male,White,University Education,16.564255157731886,21,0,Moderate,No,Yes,Yes,No,43.0,Fail
2385,15,Female,Hispanic,None,3.410607787875506,5,0,None,No,No,No,No,65.0,Pass
2386,18,Female,Black,Primary,17.948381001563472,6,0,Moderate,No,No,Yes,Yes,75.0,Pass
2387,15,Female,Black,None,13.122921836948844,14,0,High,No,No,No,No,53.0,Pass
2388,18,Male,Hispanic,Secondary,17.637096016413658,10,0,Low,Yes,No,Yes,No,68.0,Pass
2389,17,Male,Asian,None,9.705614342203964,23,0,Moderate,No,No,No,No,20.0,Fail
2390,15,Female,Asian,Higher Education,10.84066690194404,2,0,None,Yes,No,No,No,63.0,Pass
2391,16,Male,Asian,Secondary,18.38076554057342,29,0,Very High,No,No,No,No,23.0,Fail
2392,16,Male,Hispanic,Secondary,17.998190867093435,5,0,None,Yes,No,No,No,76.0,Pass
2393,18,Male,Hispanic,Secondary,8.96321746738004,25,0,High,No,No,No,Yes,21.0,Fail
2394,16,Male,Asian,Primary,5.488252632713635,1,0,Moderate,No,No,No,No,71.0,Pass
2395,15,Female,Black,Primary,7.863408691285283,28,1,Moderate,Yes,No,No,No,20.0,Fail
2396,16,Female,Asian,Primary,7.755286570594995,13,0,High,No,No,No,Yes,47.0,Fail
2397,17,Male,Asian,Secondary,5.73733749965588,8,0,Low,Yes,Yes,No,No,68.0,Pass
2398,17,Female,White,Primary,5.371592086659332,17,0,Moderate,Yes,No,No,No,38.0,Fail
2399,18,Male,Asian,Primary,17.22125872959439,18,0,Moderate,No,Yes,No,No,47.0,Fail
2400,15,Male,Asian,University Education,1.3972384136932336,11,0,None,Yes,No,Yes,No,51.0,Pass
2401,17,Female,Black,None,13.552223641991883,12,0,High,Yes,No,No,No,63.0,Pass
2402,17,Female,Hispanic,Higher Education,3.456401029129046,25,0,None,No,No,No,No,3.0,Fail
2403,15,Female,Asian,Secondary,6.890117867881265,11,0,High,Yes,No,No,No,49.0,Fail
2404,16,Male,Black,Primary,1.2308606826967372,11,0,Moderate,Yes,No,Yes,No,55.0,Pass
2405,16,Female,Black,Primary,5.399472737109241,17,1,Low,No,No,Yes,No,43.0,Fail
2406,18,Male,Asian,Primary,15.36842142234484,8,0,High,No,Yes,No,No,63.0,Pass
2407,16,Female,Asian,Secondary,17.700306490945174,16,1,Moderate,No,Yes,Yes,No,61.0,Pass
2408,15,Female,Black,Secondary,4.430543038047341,20,0,Moderate,Yes,Yes,No,No,34.0,Fail
2409,17,Male,Asian,Secondary,9.270956785178438,15,0,Moderate,Yes,Yes,No,Yes,39.0,Fail
2410,16,Male,White,Higher Education,9.406480958744128,16,0,Low,Yes,No,No,Yes,40.0,Fail
2411,18,Male,Hispanic,Secondary,17.471506115194686,20,1,High,No,No,No,No,51.0,Pass
2412,16,Male,White,Primary,15.255981057516108,23,0,Moderate,No,No,No,Yes,25.0,Fail
2413,15,Male,Asian,Primary,10.261544367360996,7,0,Low,Yes,No,No,Yes,52.0,Pass
2414,18,Male,White,Higher Education,13.414944009435468,10,0,High,No,Yes,No,No,66.0,Pass
2415,16,Male,Asian,Primary,16.947101078187337,23,0,None,Yes,Yes,No,No,34.0,Fail
2416,18,Male,Asian,None,0.1907790805108988,1,1,Low,Yes,Yes,No,No,76.0,Pass
2417,15,Female,Asian,Secondary,8.057800621000972,7,0,Moderate,No,Yes,No,No,63.0,Pass
2418,17,Male,Asian,Secondary,18.144863345541573,11,0,High,No,No,No,No,59.0,Pass
2419,15,Male,Black,Higher Education,14.806260616879028,20,0,Very High,No,No,No,No,40.0,Fail
2420,15,Female,Asian,Secondary,10.856827486681492,0,0,High,Yes,No,Yes,No,89.0,Pass
2421,15,Male,Asian,None,10.592890540702667,22,0,Moderate,Yes,Yes,No,No,40.0,Fail
2422,15,Female,Black,Higher Education,6.955401952088756,12,0,High,Yes,Yes,No,No,66.0,Pass
2423,17,Female,Asian,Primary,10.41041067283029,21,0,Moderate,No,No,No,Yes,23.0,Fail
2424,17,Male,Black,Primary,13.107663989269064,20,1,Low,No,No,No,No,39.0,Fail
2425,18,Female,Asian,Secondary,8.36726076857586,16,0,Very High,Yes,No,Yes,No,45.0,Fail
2426,16,Male,Hispanic,None,14.28306292784348,13,1,Low,No,No,No,No,47.0,Fail
2427,17,Female,Hispanic,Secondary,17.224644545207717,13,0,Moderate,Yes,Yes,No,No,64.0,Pass
2428,17,Female,Asian,Primary,3.093696963697224,15,0,High,No,No,No,No,39.0,Fail
2429,16,Female,Asian,Secondary,9.030940456348487,16,0,High,No,No,Yes,No,45.0,Fail
2430,17,Male,Asian,Primary,8.160401825701623,5,1,None,No,No,No,No,65.0,Pass
2431,15,Male,Hispanic,Secondary,13.74929608099456,25,0,None,No,Yes,No,Yes,13.0,Fail
2432,15,Female,Asian,Higher Education,4.997349305158587,27,0,Moderate,Yes,No,No,No,18.0,Fail
2433,16,Female,Asian,Primary,12.805018299045525,6,0,Moderate,No,No,No,Yes,68.0,Pass
2434,18,Male,Asian,Primary,17.54978483462976,25,1,Moderate,Yes,No,No,No,32.0,Fail
2435,18,Male,Asian,Primary,8.362631995872453,25,0,Moderate,No,No,No,No,19.0,Fail
2436,16,Female,Asian,Primary,18.2203139995844,0,0,Very High,No,No,No,No,94.0,Pass
2437,16,Female,Hispanic,Secondary,19.86327477866957,24,0,Low,No,Yes,Yes,No,29.0,Fail
2438,15,Male,Asian,Secondary,2.121840998959041,14,1,Moderate,No,Yes,No,No,47.0,Fail
2439,18,Male,Asian,Primary,4.661063759697173,19,1,Moderate,No,No,No,No,27.0,Fail
2440,17,Male,Hispanic,Primary,19.007595029641863,20,0,Low,Yes,No,No,No,33.0,Fail
2441,15,Male,Hispanic,Primary,19.166553729627736,17,0,Low,No,Yes,No,No,43.0,Fail
2442,16,Male,Asian,Secondary,1.95414550773517,29,1,Very High,No,No,No,No,14.0,Fail
2443,18,Female,Asian,Primary,0.2999700075427336,27,1,High,No,No,No,No,9.0,Fail
2444,17,Male,Asian,University Education,3.222000465128445,25,0,Low,No,No,No,Yes,7.0,Fail
2445,17,Female,White,Secondary,19.92025566764497,12,1,High,No,No,No,No,63.0,Pass
2446,15,Male,Asian,Primary,3.5999923322137373,23,0,Low,Yes,No,No,No,13.0,Fail
2447,18,Female,White,Secondary,10.050952134440465,29,0,High,No,Yes,Yes,No,21.0,Fail
2448,18,Male,Black,Higher Education,16.96835452861022,1,1,None,No,Yes,No,No,85.0,Pass
2449,16,Male,Black,Secondary,0.4080322137641268,18,0,High,Yes,No,No,No,34.0,Fail
2450,18,Female,Asian,Primary,12.08977964516919,14,1,None,No,Yes,No,Yes,51.0,Pass
2451,18,Female,Asian,Primary,5.540508977392486,11,0,Moderate,No,No,Yes,No,44.0,Fail
2452,15,Male,Asian,Higher Education,17.246698328794633,14,0,High,No,No,Yes,No,50.0,Pass
2453,18,Male,Asian,Secondary,5.669222985281584,24,1,Low,No,No,Yes,No,19.0,Fail
2454,17,Male,Black,Secondary,13.735114405638178,17,0,Moderate,No,No,No,No,37.0,Fail
2455,15,Male,White,Higher Education,13.48439264894794,13,0,None,Yes,Yes,No,No,54.0,Pass
2456,15,Male,Black,Higher Education,4.429870977192801,5,1,High,Yes,Yes,No,Yes,78.0,Pass
2457,16,Female,Hispanic,Higher Education,0.6959839973670023,11,0,Moderate,Yes,Yes,No,No,50.0,Pass
2458,18,Female,Asian,None,8.184991475707946,19,0,Moderate,No,No,No,Yes,34.0,Fail
2459,16,Male,Asian,Secondary,5.783863039317394,22,1,Very High,Yes,No,No,No,33.0,Fail
2460,17,Female,Asian,Secondary,16.179554992274173,29,0,Moderate,No,No,No,No,15.0,Fail
2461,15,Female,Black,Secondary,16.007283769106905,29,1,None,No,Yes,Yes,No,17.0,Fail
2462,15,Female,White,Secondary,9.14047904385251,5,1,High,No,No,No,No,70.0,Pass
2463,15,Male,Black,Primary,12.13024450646438,25,0,High,No,No,Yes,No,19.0,Fail
2464,17,Female,Asian,Secondary,12.085190319738505,29,0,Very High,Yes,No,No,Yes,18.0,Fail
2465,17,Male,Asian,Secondary,16.543162968552465,8,1,Low,Yes,No,No,No,73.0,Pass
2466,16,Female,Black,None,8.50004828246395,29,0,Moderate,Yes,Yes,No,No,14.0,Fail
2467,16,Male,Asian,Secondary,5.5089335958101815,24,0,High,Yes,Yes,No,No,32.0,Fail
2468,16,Female,Hispanic,Primary,5.30069836281095,25,0,High,Yes,Yes,No,Yes,30.0,Fail
2469,18,Male,Hispanic,Primary,10.723845585644083,3,0,High,No,Yes,No,Yes,83.0,Pass
2470,15,Male,Black,None,8.98296405464425,16,0,Low,No,No,No,No,37.0,Fail
2471,15,Female,Asian,Secondary,8.802415419698724,1,1,Low,Yes,No,Yes,No,83.0,Pass
2472,16,Male,Asian,Secondary,1.8227467817941445,15,1,Low,No,No,No,No,40.0,Fail
2473,15,Male,Asian,Secondary,14.372074813803913,23,0,Very High,Yes,Yes,No,No,51.0,Pass
